DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2022-12,10.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-01,7.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-02,5.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-03,4.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-04,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-05,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-06,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-07,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-08,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-09,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-10,-1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-11,-0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2023-12,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-01,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-02,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-03,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-04,4.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-05,4.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-06,5.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-07,5.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-08,4.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-09,4.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-10,4.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-11,4.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2024-12,4.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2025-01,4.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Belgium,2025-02,4.4,e,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-03,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-04,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-05,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-06,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-07,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-08,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-09,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-10,5.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-11,6.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2021-12,6.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-01,7.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-02,8.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-03,10.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-04,12.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-05,13.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-06,14.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-07,14.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-08,15.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-09,15.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-10,14.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-11,14.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2022-12,14.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-01,14.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-02,13.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-03,12.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-04,10.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-05,8.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-06,7.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-07,7.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-08,7.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-09,6.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-10,5.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-11,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2023-12,5.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-01,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-02,3.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-03,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-04,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-05,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-06,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-07,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-08,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-09,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-10,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-11,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2024-12,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Bulgaria,2025-01,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2021-03,-0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2021-04,-0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2021-05,0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2021-06,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2021-07,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2021-08,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2021-09,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2021-10,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2021-11,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2021-12,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-01,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-02,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-03,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-04,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-05,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-06,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-07,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-08,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-09,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-10,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-11,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2022-12,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-01,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-02,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-03,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-04,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-05,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-06,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-07,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-08,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-09,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-10,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-11,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2023-12,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-01,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-02,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-03,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-04,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-05,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-06,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-07,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-08,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-09,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-10,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-11,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2024-12,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Switzerland,2025-01,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Cyprus,2021-03,0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Cyprus,2021-04,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Cyprus,2021-05,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Cyprus,2021-06,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Cyprus,2021-07,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Cyprus,2021-08,3.3,,
